60, 1000, 0,1, 0,95, 1000, 468,687, 0, 2,17789
70, 1000, 0,1, 0,95, 1000, 549,236, 0, 2,88188
70, 1000, 0,1, 0,95, 1000, 538,579, 0, 2,89659
70, 1000, 0,1, 0,95, 1000, 537,613, 0, 2,87637
70, 1000, 0,1, 0,95, 1000, 538,757, 0, 2,88822
70, 1000, 0,1, 0,95, 1000, 535,996, 0, 3,24811
70, 1000, 0,1, 0,95, 1000, 549,505, 0, 3,0701
70, 1000, 0,1, 0,95, 1000, 540,084, 0, 3,1868
70, 1000, 0,1, 0,95, 1000, 528,303, 0, 3,42495
70, 1000, 0,1, 0,95, 1000, 538,112, 0, 3,10965
70, 1000, 0,1, 0,95, 1000, 547,314, 0, 3,1868
80, 1000, 0,1, 0,95, 1000, 566,857, 0, 4,34253
80, 1000, 0,1, 0,95, 1000, 578,596, 0, 4,01178
80, 1000, 0,1, 0,95, 1000, 565,582, 0, 3,97716
80, 1000, 0,1, 0,95, 1000, 584,217, 0, 4,19016
80, 1000, 0,1, 0,95, 1000, 575,045, 0, 3,98977
80, 1000, 0,1, 0,95, 1000, 569,119, 0, 3,80952
80, 1000, 0,1, 0,95, 1000, 574,147, 0, 3,84462
80, 1000, 0,1, 0,95, 1000, 584,395, 0, 5,0361
80, 1000, 0,1, 0,95, 1000, 573,185, 0, 3,96047
80, 1000, 0,1, 0,95, 1000, 562,991, 0, 4,02449
90, 1000, 0,1, 0,95, 1000, 653,317, 0, 5,1029
90, 1000, 0,1, 0,95, 1000, 652,98, 0, 5,12774
90, 1000, 0,1, 0,95, 1000, 655,103, 0, 5,10941
90, 1000, 0,1, 0,95, 1000, 644,236, 0, 5,10635
90, 1000, 0,1, 0,95, 1000, 643,351, 0, 5,0542
90, 1000, 0,1, 0,95, 1000, 644,138, 0, 5,18144
90, 1000, 0,1, 0,95, 1000, 654,26, 0, 4,99413
90, 1000, 0,1, 0,95, 1000, 646,121, 0, 5,02827
90, 1000, 0,1, 0,95, 1000, 654,135, 0, 4,99113
90, 1000, 0,1, 0,95, 1000, 642,089, 0, 5,01797
100, 1000, 0,1, 0,95, 1000, 765,688, 0, 6,82214
100, 1000, 0,1, 0,95, 1000, 764,362, 0, 6,69287
100, 1000, 0,1, 0,95, 1000, 779,386, 0, 6,58742
100, 1000, 0,1, 0,95, 1000, 771,599, 0, 6,65164
100, 1000, 0,1, 0,95, 1000, 768,338, 0, 6,62364
100, 1000, 0,1, 0,95, 1000, 765,063, 0, 6,57391
100, 1000, 0,1, 0,95, 1000, 772,671, 0, 6,54941
100, 1000, 0,1, 0,95, 1000, 775,712, 0, 6,61867
100, 1000, 0,1, 0,95, 1000, 774,619, 0, 6,71322
100, 1000, 0,1, 0,95, 1000, 764,511, 0, 6,64602
200, 1000, 0,1, 0,95, 1000, 1443,55, 0, 57,6886
200, 1000, 0,1, 0,95, 1000, 1455,18, 0, 58,0558
200, 1000, 0,1, 0,95, 1000, 1442,83, 0, 56,3163
200, 1000, 0,1, 0,95, 1000, 1451,57, 0, 56,15
200, 1000, 0,1, 0,95, 1000, 1446,12, 0, 56,4662
200, 1000, 0,1, 0,95, 1000, 1454,75, 0, 89,7497
200, 1000, 0,1, 0,95, 1000, 1455,87, 0, 119,556
200, 1000, 0,1, 0,95, 1000, 1458,17, 0, 108,189
200, 1000, 0,1, 0,95, 1000, 1459,42, 0, 57,9883
200, 1000, 0,1, 0,95, 1000, 1443,77, 0, 56,9678
5, 1000, 0,1, 0,95, 1000, 48,364, 1, 0,015601
5, 1000, 0,1, 0,95, 1000, 48,364, 1, 0,019762
5, 1000, 0,1, 0,95, 1000, 48,364, 1, 0,018595
5, 1000, 0,1, 0,95, 1000, 48,364, 1, 0,019175
5, 1000, 0,1, 0,95, 1000, 48,364, 1, 0,019518
5, 1000, 0,1, 0,95, 1000, 48,364, 1, 0,019169
5, 1000, 0,1, 0,95, 1000, 48,364, 1, 0,01769
5, 1000, 0,1, 0,95, 1000, 48,364, 1, 0,018186
5, 1000, 0,1, 0,95, 1000, 48,364, 1, 0,021117
5, 1000, 0,1, 0,95, 1000, 48,364, 1, 0,018435
10, 1000, 0,1, 0,95, 1000, 96,3123, 1, 0,054094
10, 1000, 0,1, 0,95, 1000, 101,355, 1, 0,052576
10, 1000, 0,1, 0,95, 1000, 101,661, 1, 0,055125
10, 1000, 0,1, 0,95, 1000, 103,552, 1, 0,051907
10, 1000, 0,1, 0,95, 1000, 96,3123, 1, 0,053785
10, 1000, 0,1, 0,95, 1000, 106,209, 1, 0,0552
10, 1000, 0,1, 0,95, 1000, 101,661, 1, 0,066196
10, 1000, 0,1, 0,95, 1000, 96,3123, 1, 0,059942
10, 1000, 0,1, 0,95, 1000, 98,9694, 1, 0,051802
10, 1000, 0,1, 0,95, 1000, 101,355, 1, 0,048552
20, 1000, 0,1, 0,95, 1000, 146,452, 1, 0,212917
20, 1000, 0,1, 0,95, 1000, 147,307, 1, 0,21804
20, 1000, 0,1, 0,95, 1000, 152,777, 1, 0,206066
20, 1000, 0,1, 0,95, 1000, 155,898, 1, 0,216538
20, 1000, 0,1, 0,95, 1000, 154,425, 1, 0,238064
20, 1000, 0,1, 0,95, 1000, 161,823, 1, 0,213757
20, 1000, 0,1, 0,95, 1000, 159,311, 1, 0,206259
20, 1000, 0,1, 0,95, 1000, 156,744, 1, 0,212775
20, 1000, 0,1, 0,95, 1000, 158,139, 1, 0,238783
20, 1000, 0,1, 0,95, 1000, 150,579, 1, 0,211093
30, 1000, 0,1, 0,95, 1000, 253,485, 1, 0,48306
30, 1000, 0,1, 0,95, 1000, 262,46, 1, 0,477167
30, 1000, 0,1, 0,95, 1000, 262,379, 1, 0,454199
30, 1000, 0,1, 0,95, 1000, 260,137, 1, 0,540015
30, 1000, 0,1, 0,95, 1000, 264,49, 1, 0,458238
30, 1000, 0,1, 0,95, 1000, 258,516, 1, 0,525511
30, 1000, 0,1, 0,95, 1000, 262,349, 1, 0,511115
30, 1000, 0,1, 0,95, 1000, 259,707, 1, 0,493404
30, 1000, 0,1, 0,95, 1000, 265,283, 1, 0,473895
30, 1000, 0,1, 0,95, 1000, 252,58, 1, 0,562523
40, 1000, 0,1, 0,95, 1000, 324,336, 1, 0,923107
40, 1000, 0,1, 0,95, 1000, 325,192, 1, 0,926044
40, 1000, 0,1, 0,95, 1000, 326,095, 1, 0,89011
40, 1000, 0,1, 0,95, 1000, 327,457, 1, 0,820351
40, 1000, 0,1, 0,95, 1000, 329,101, 1, 0,889763
40, 1000, 0,1, 0,95, 1000, 321,461, 1, 0,85418
40, 1000, 0,1, 0,95, 1000, 322,989, 1, 0,819875
40, 1000, 0,1, 0,95, 1000, 335,272, 1, 0,88443
40, 1000, 0,1, 0,95, 1000, 323,812, 1, 0,806845
40, 1000, 0,1, 0,95, 1000, 315,853, 1, 0,891776
50, 1000, 0,1, 0,95, 1000, 373,124, 1, 1,36797
50, 1000, 0,1, 0,95, 1000, 375,321, 1, 1,36635
50, 1000, 0,1, 0,95, 1000, 375,344, 1, 1,32523
50, 1000, 0,1, 0,95, 1000, 382,261, 1, 1,38391
50, 1000, 0,1, 0,95, 1000, 383,13, 1, 1,34746
50, 1000, 0,1, 0,95, 1000, 377,613, 1, 1,38255
50, 1000, 0,1, 0,95, 1000, 388,087, 1, 1,41639
50, 1000, 0,1, 0,95, 1000, 375,965, 1, 1,40182
50, 1000, 0,1, 0,95, 1000, 374,964, 1, 1,4076
50, 1000, 0,1, 0,95, 1000, 375,312, 1, 1,37989
60, 1000, 0,1, 0,95, 1000, 439,031, 1, 2,09475
60, 1000, 0,1, 0,95, 1000, 441,766, 1, 2,11293
60, 1000, 0,1, 0,95, 1000, 440, 1, 2,032
60, 1000, 0,1, 0,95, 1000, 449,349, 1, 2,05627
60, 1000, 0,1, 0,95, 1000, 440,704, 1, 1,96327
60, 1000, 0,1, 0,95, 1000, 443,761, 1, 1,95842
60, 1000, 0,1, 0,95, 1000, 446,833, 1, 2,03453
60, 1000, 0,1, 0,95, 1000, 448,804, 1, 1,98554
60, 1000, 0,1, 0,95, 1000, 439,855, 1, 2,00324
60, 1000, 0,1, 0,95, 1000, 439,386, 1, 2,08192
70, 1000, 0,1, 0,95, 1000, 538,167, 1, 2,83301
70, 1000, 0,1, 0,95, 1000, 529,896, 1, 3,09706
70, 1000, 0,1, 0,95, 1000, 531,988, 1, 2,95834
70, 1000, 0,1, 0,95, 1000, 538,398, 1, 2,968
70, 1000, 0,1, 0,95, 1000, 521,189, 1, 2,83003
70, 1000, 0,1, 0,95, 1000, 531,778, 1, 2,84035
70, 1000, 0,1, 0,95, 1000, 532,134, 1, 2,90712
70, 1000, 0,1, 0,95, 1000, 529,993, 1, 2,96431
70, 1000, 0,1, 0,95, 1000, 538,397, 1, 2,60459
70, 1000, 0,1, 0,95, 1000, 527,77, 1, 2,50386
80, 1000, 0,1, 0,95, 1000, 571,15, 1, 3,66498
80, 1000, 0,1, 0,95, 1000, 575,832, 1, 3,55129
80, 1000, 0,1, 0,95, 1000, 566,736, 1, 3,79139
80, 1000, 0,1, 0,95, 1000, 581,192, 1, 3,54791
80, 1000, 0,1, 0,95, 1000, 571,797, 1, 3,55531
80, 1000, 0,1, 0,95, 1000, 571,316, 1, 3,56739
80, 1000, 0,1, 0,95, 1000, 571,909, 1, 4,00661
80, 1000, 0,1, 0,95, 1000, 564,317, 1, 3,80794
80, 1000, 0,1, 0,95, 1000, 572,522, 1, 3,98827
80, 1000, 0,1, 0,95, 1000, 575,108, 1, 5,76025
90, 1000, 0,1, 0,95, 1000, 635,971, 1, 5,69841
90, 1000, 0,1, 0,95, 1000, 638,671, 1, 5,40221
90, 1000, 0,1, 0,95, 1000, 648,504, 1, 5,14846
90, 1000, 0,1, 0,95, 1000, 653,895, 1, 5,36308
90, 1000, 0,1, 0,95, 1000, 639,557, 1, 5,2234
90, 1000, 0,1, 0,95, 1000, 632,592, 1, 5,18776
90, 1000, 0,1, 0,95, 1000, 640,835, 1, 5,19472
90, 1000, 0,1, 0,95, 1000, 635,588, 1, 5,99521
90, 1000, 0,1, 0,95, 1000, 644,496, 1, 5,97592
90, 1000, 0,1, 0,95, 1000, 649,095, 1, 5,43867
100, 1000, 0,1, 0,95, 1000, 759,639, 1, 6,73952
100, 1000, 0,1, 0,95, 1000, 762,107, 1, 6,95871
100, 1000, 0,1, 0,95, 1000, 758,557, 1, 7,10049
100, 1000, 0,1, 0,95, 1000, 750,38, 1, 6,88455
100, 1000, 0,1, 0,95, 1000, 763,732, 1, 7,19944
100, 1000, 0,1, 0,95, 1000, 758,753, 1, 6,77436
100, 1000, 0,1, 0,95, 1000, 761,725, 1, 6,80316
100, 1000, 0,1, 0,95, 1000, 751,216, 1, 6,92309
100, 1000, 0,1, 0,95, 1000, 759,477, 1, 6,82752
100, 1000, 0,1, 0,95, 1000, 758,813, 1, 7,04343
200, 1000, 0,1, 0,95, 1000, 1476,07, 1, 63,1873
200, 1000, 0,1, 0,95, 1000, 1479,34, 1, 64,2595
200, 1000, 0,1, 0,95, 1000, 1480,83, 1, 63,2416
200, 1000, 0,1, 0,95, 1000, 1498,59, 1, 63,6495
200, 1000, 0,1, 0,95, 1000, 1488,2, 1, 69,098
200, 1000, 0,1, 0,95, 1000, 1486,31, 1, 67,1477
200, 1000, 0,1, 0,95, 1000, 1490,97, 1, 87,8172
200, 1000, 0,1, 0,95, 1000, 1473,21, 1, 59,383
200, 1000, 0,1, 0,95, 1000, 1478,97, 1, 63,1318
200, 1000, 0,1, 0,95, 1000, 1519,54, 1, 57,473
5, 1000, 0,1, 0,95, 1000, 74,6345, 2, 0,013439
5, 1000, 0,1, 0,95, 1000, 74,6345, 2, 0,013528
5, 1000, 0,1, 0,95, 1000, 74,6345, 2, 0,025381
5, 1000, 0,1, 0,95, 1000, 74,6345, 2, 0,013637
5, 1000, 0,1, 0,95, 1000, 74,6345, 2, 0,015122
5, 1000, 0,1, 0,95, 1000, 74,6345, 2, 0,015371
5, 1000, 0,1, 0,95, 1000, 74,6345, 2, 0,013258
5, 1000, 0,1, 0,95, 1000, 74,6345, 2, 0,013554
5, 1000, 0,1, 0,95, 1000, 74,6345, 2, 0,013567
5, 1000, 0,1, 0,95, 1000, 74,6345, 2, 0,014016
10, 1000, 0,1, 0,95, 1000, 153,875, 2, 0,041461
10, 1000, 0,1, 0,95, 1000, 153,875, 2, 0,046254
10, 1000, 0,1, 0,95, 1000, 153,875, 2, 0,042924
10, 1000, 0,1, 0,95, 1000, 153,875, 2, 0,044478
10, 1000, 0,1, 0,95, 1000, 153,875, 2, 0,041211
10, 1000, 0,1, 0,95, 1000, 153,875, 2, 0,045315
10, 1000, 0,1, 0,95, 1000, 153,875, 2, 0,041079
10, 1000, 0,1, 0,95, 1000, 153,875, 2, 0,04187
10, 1000, 0,1, 0,95, 1000, 153,875, 2, 0,040135
10, 1000, 0,1, 0,95, 1000, 153,875, 2, 0,039732
20, 1000, 0,1, 0,95, 1000, 198,83, 2, 0,201599
20, 1000, 0,1, 0,95, 1000, 198,83, 2, 0,153706
20, 1000, 0,1, 0,95, 1000, 198,83, 2, 0,162443
20, 1000, 0,1, 0,95, 1000, 198,83, 2, 0,156982
20, 1000, 0,1, 0,95, 1000, 198,83, 2, 0,166857
20, 1000, 0,1, 0,95, 1000, 198,83, 2, 0,173676
20, 1000, 0,1, 0,95, 1000, 198,83, 2, 0,169025
20, 1000, 0,1, 0,95, 1000, 198,83, 2, 0,172461
20, 1000, 0,1, 0,95, 1000, 198,83, 2, 0,174567
20, 1000, 0,1, 0,95, 1000, 198,83, 2, 0,157021
30, 1000, 0,1, 0,95, 1000, 347,218, 2, 0,404172
30, 1000, 0,1, 0,95, 1000, 347,218, 2, 0,357274
30, 1000, 0,1, 0,95, 1000, 347,218, 2, 0,360573
30, 1000, 0,1, 0,95, 1000, 347,218, 2, 0,369463
30, 1000, 0,1, 0,95, 1000, 347,218, 2, 0,352203
30, 1000, 0,1, 0,95, 1000, 347,218, 2, 0,349531
30, 1000, 0,1, 0,95, 1000, 347,218, 2, 0,357956
30, 1000, 0,1, 0,95, 1000, 347,218, 2, 0,351119
30, 1000, 0,1, 0,95, 1000, 347,218, 2, 0,339526
30, 1000, 0,1, 0,95, 1000, 347,218, 2, 0,3648
40, 1000, 0,1, 0,95, 1000, 516,217, 2, 0,65117
40, 1000, 0,1, 0,95, 1000, 516,217, 2, 1,46951
40, 1000, 0,1, 0,95, 1000, 516,217, 2, 0,709677
40, 1000, 0,1, 0,95, 1000, 516,217, 2, 0,880247
40, 1000, 0,1, 0,95, 1000, 516,217, 2, 0,909693
40, 1000, 0,1, 0,95, 1000, 516,217, 2, 0,975204
40, 1000, 0,1, 0,95, 1000, 516,217, 2, 0,855063
40, 1000, 0,1, 0,95, 1000, 516,217, 2, 0,868958
40, 1000, 0,1, 0,95, 1000, 516,217, 2, 0,861809
40, 1000, 0,1, 0,95, 1000, 516,217, 2, 0,854834
50, 1000, 0,1, 0,95, 1000, 655,647, 2, 1,48097
50, 1000, 0,1, 0,95, 1000, 655,647, 2, 1,17911
50, 1000, 0,1, 0,95, 1000, 655,647, 2, 1,13536
50, 1000, 0,1, 0,95, 1000, 655,647, 2, 1,13218
50, 1000, 0,1, 0,95, 1000, 655,647, 2, 1,10837
50, 1000, 0,1, 0,95, 1000, 655,647, 2, 1,11902
50, 1000, 0,1, 0,95, 1000, 655,647, 2, 1,13663
50, 1000, 0,1, 0,95, 1000, 655,647, 2, 1,11026
50, 1000, 0,1, 0,95, 1000, 655,647, 2, 1,2008
50, 1000, 0,1, 0,95, 1000, 655,647, 2, 1,16493
60, 1000, 0,1, 0,95, 1000, 652,21, 2, 1,86524
60, 1000, 0,1, 0,95, 1000, 652,21, 2, 1,87773
60, 1000, 0,1, 0,95, 1000, 652,21, 2, 1,70755
60, 1000, 0,1, 0,95, 1000, 652,21, 2, 1,71468
60, 1000, 0,1, 0,95, 1000, 652,21, 2, 1,79015
60, 1000, 0,1, 0,95, 1000, 652,21, 2, 1,96108
60, 1000, 0,1, 0,95, 1000, 652,21, 2, 1,69575
60, 1000, 0,1, 0,95, 1000, 652,21, 2, 1,72291
60, 1000, 0,1, 0,95, 1000, 652,21, 2, 1,72012
60, 1000, 0,1, 0,95, 1000, 652,21, 2, 1,77113
70, 1000, 0,1, 0,95, 1000, 837,622, 2, 3,39697
70, 1000, 0,1, 0,95, 1000, 837,622, 2, 4,47165
70, 1000, 0,1, 0,95, 1000, 837,622, 2, 2,95311
70, 1000, 0,1, 0,95, 1000, 837,622, 2, 2,85842
70, 1000, 0,1, 0,95, 1000, 837,622, 2, 2,84963
70, 1000, 0,1, 0,95, 1000, 837,622, 2, 2,71479
70, 1000, 0,1, 0,95, 1000, 837,622, 2, 2,54125
70, 1000, 0,1, 0,95, 1000, 837,622, 2, 2,53758
70, 1000, 0,1, 0,95, 1000, 837,622, 2, 2,55255
70, 1000, 0,1, 0,95, 1000, 837,622, 2, 2,50119
80, 1000, 0,1, 0,95, 1000, 939,615, 2, 3,80123
80, 1000, 0,1, 0,95, 1000, 939,615, 2, 3,58003
80, 1000, 0,1, 0,95, 1000, 939,615, 2, 3,56577
80, 1000, 0,1, 0,95, 1000, 939,615, 2, 4,53052
80, 1000, 0,1, 0,95, 1000, 939,615, 2, 3,74956
80, 1000, 0,1, 0,95, 1000, 939,615, 2, 3,80426
80, 1000, 0,1, 0,95, 1000, 939,615, 2, 3,63705
80, 1000, 0,1, 0,95, 1000, 939,615, 2, 3,55484
80, 1000, 0,1, 0,95, 1000, 939,615, 2, 3,61501
80, 1000, 0,1, 0,95, 1000, 939,615, 2, 3,6059
90, 1000, 0,1, 0,95, 1000, 1091,71, 2, 5,03358
90, 1000, 0,1, 0,95, 1000, 1091,71, 2, 4,97464
90, 1000, 0,1, 0,95, 1000, 1091,71, 2, 5,24918
90, 1000, 0,1, 0,95, 1000, 1091,71, 2, 5,63655
90, 1000, 0,1, 0,95, 1000, 1091,71, 2, 4,94865
90, 1000, 0,1, 0,95, 1000, 1091,71, 2, 4,83002
90, 1000, 0,1, 0,95, 1000, 1091,71, 2, 4,99247
90, 1000, 0,1, 0,95, 1000, 1091,71, 2, 5,26273
90, 1000, 0,1, 0,95, 1000, 1091,71, 2, 5,5543
90, 1000, 0,1, 0,95, 1000, 1091,71, 2, 5,4462
100, 1000, 0,1, 0,95, 1000, 1269,27, 2, 6,71528
100, 1000, 0,1, 0,95, 1000, 1269,27, 2, 7,07845
100, 1000, 0,1, 0,95, 1000, 1269,27, 2, 6,43189
100, 1000, 0,1, 0,95, 1000, 1269,27, 2, 6,60908
100, 1000, 0,1, 0,95, 1000, 1269,27, 2, 6,56772
100, 1000, 0,1, 0,95, 1000, 1269,27, 2, 7,29585
100, 1000, 0,1, 0,95, 1000, 1269,27, 2, 6,40404
100, 1000, 0,1, 0,95, 1000, 1269,27, 2, 6,8227
100, 1000, 0,1, 0,95, 1000, 1269,27, 2, 7,49915
100, 1000, 0,1, 0,95, 1000, 1269,27, 2, 6,37647
200, 1000, 0,1, 0,95, 1000, 2290,94, 2, 62,4473
200, 1000, 0,1, 0,95, 1000, 2290,94, 2, 61,5139
200, 1000, 0,1, 0,95, 1000, 2290,94, 2, 60,8132
200, 1000, 0,1, 0,95, 1000, 2290,94, 2, 62,0476
200, 1000, 0,1, 0,95, 1000, 2290,94, 2, 56,5742
200, 1000, 0,1, 0,95, 1000, 2290,94, 2, 55,9332
200, 1000, 0,1, 0,95, 1000, 2290,94, 2, 55,8623
200, 1000, 0,1, 0,95, 1000, 2290,94, 2, 55,7474
200, 1000, 0,1, 0,95, 1000, 2290,94, 2, 56,0441
200, 1000, 0,1, 0,95, 1000, 2290,94, 2, 59,5559
